Ccode,Dcode,SchoolCode,Fiscalyear,Period,Colcode,Account,Fund,Resource,Projectyear,Goal,Function,Object,Value
"38","68478","0000000","2020","A   ","BA  ","0132100000073402400","01","3210","0","0000","7340","2400",29729.97
"38","68478","0000000","2020","A   ","BA  ","0132100000073403302","01","3210","0","0000","7340","3302",3696.80
"38","68478","0000000","2020","A   ","BA  ","0132100000073403402","01","3210","0","0000","7340","3402",1593.38
"38","68478","0000000","2020","A   ","BA  ","0132100000073403502","01","3210","0","0000","7340","3502",9.39
"38","68478","0000000","2020","A   ","BA  ","0132100000073403602","01","3210","0","0000","7340","3602",428.31
"38","68478","0000000","2020","A   ","BA  ","0132100000073403702","01","3210","0","0000","7340","3702",2017.41
"38","68478","0000000","2020","A   ","BA  ","0132100000073404400","01","3210","0","0000","7340","4400",3136.82
"38","68478","0000000","2020","A   ","BA  ","0132100000073502400","01","3210","0","0000","7350","2400",24099.35
"38","68478","0000000","2020","A   ","BA  ","0132100000073503302","01","3210","0","0000","7350","3302",6014.71
"38","68478","0000000","2020","A   ","BA  ","0132100000073503402","01","3210","0","0000","7350","3402",2378.68
"38","68478","0000000","2020","A   ","BA  ","0132100000073503502","01","3210","0","0000","7350","3502",15.10
"38","68478","0000000","2020","A   ","BA  ","0132100000073503602","01","3210","0","0000","7350","3602",691.00
"38","68478","0000000","2020","A   ","BA  ","0132100000073503702","01","3210","0","0000","7350","3702",1635.33
"38","68478","0000000","2020","A   ","BA  ","0132100000073504400","01","3210","0","0000","7350","4400",27892.03
"38","68478","0000000","2020","A   ","BA  ","0132100000074002400","01","3210","0","0000","7400","2400",12416.50
"38","68478","0000000","2020","A   ","BA  ","0132100000074003702","01","3210","0","0000","7400","3702",842.55
"38","68478","0000000","2020","A   ","BA  ","0132100000075302300","01","3210","0","0000","7530","2300",1925.00
"38","68478","0000000","2020","A   ","BA  ","0132100000075302400","01","3210","0","0000","7530","2400",3061.57
"38","68478","0000000","2020","A   ","BA  ","0132100000075303302","01","3210","0","0000","7530","3302",1091.46
"38","68478","0000000","2020","A   ","BA  ","0132100000075303402","01","3210","0","0000","7530","3402",358.96
"38","68478","0000000","2020","A   ","BA  ","0132100000075303502","01","3210","0","0000","7530","3502",2.49
"38","68478","0000000","2020","A   ","BA  ","0132100000075303602","01","3210","0","0000","7530","3602",113.93
"38","68478","0000000","2020","A   ","BA  ","0132100000075303702","01","3210","0","0000","7530","3702",338.37
"38","68478","0000000","2020","A   ","BA  ","0132100000075304400","01","3210","0","0000","7530","4400",8575.36
"38","68478","0000000","2020","A   ","BA  ","0132100000075402200","01","3210","0","0000","7540","2200",900.00
"38","68478","0000000","2020","A   ","BA  ","0132100000075403302","01","3210","0","0000","7540","3302",7811.42
"38","68478","0000000","2020","A   ","BA  ","0132100000075403402","01","3210","0","0000","7540","3402",5236.32
"38","68478","0000000","2020","A   ","BA  ","0132100000075403502","01","3210","0","0000","7540","3502",26.71
"38","68478","0000000","2020","A   ","BA  ","0132100000075403602","01","3210","0","0000","7540","3602",1221.36
"38","68478","0000000","2020","A   ","BA  ","0132100000075403702","01","3210","0","0000","7540","3702",61.07
"38","68478","0000000","2020","A   ","BA  ","0132100000075502400","01","3210","0","0000","7550","2400",6760.33
"38","68478","0000000","2020","A   ","BA  ","0132100000075503302","01","3210","0","0000","7550","3302",996.84
"38","68478","0000000","2020","A   ","BA  ","0132100000075503402","01","3210","0","0000","7550","3402",566.39
"38","68478","0000000","2020","A   ","BA  ","0132100000075503502","01","3210","0","0000","7550","3502",3.38
"38","68478","0000000","2020","A   ","BA  ","0132100000075503602","01","3210","0","0000","7550","3602",154.46
"38","68478","0000000","2020","A   ","BA  ","0132100000075503702","01","3210","0","0000","7550","3702",458.74
"38","68478","0000000","2020","A   ","BA  ","0132100000077002400","01","3210","0","0000","7700","2400",9100.67
"38","68478","0000000","2020","A   ","BA  ","0132100000077003302","01","3210","0","0000","7700","3302",1422.80
"38","68478","0000000","2020","A   ","BA  ","0132100000077003402","01","3210","0","0000","7700","3402",504.00
"38","68478","0000000","2020","A   ","BA  ","0132100000077003502","01","3210","0","0000","7700","3502",3.51
"38","68478","0000000","2020","A   ","BA  ","0132100000077003602","01","3210","0","0000","7700","3602",160.19
"38","68478","0000000","2020","A   ","BA  ","0132100000077003702","01","3210","0","0000","7700","3702",617.55
"38","68478","0000000","2020","A   ","BA  ","0132100000081102200","01","3210","0","0000","8110","2200",104048.60
"38","68478","0000000","2020","A   ","BA  ","0132100000081102400","01","3210","0","0000","8110","2400",14427.23
"38","68478","0000000","2020","A   ","BA  ","0132100000081103302","01","3210","0","0000","8110","3302",11280.84
"38","68478","0000000","2020","A   ","BA  ","0132100000081103402","01","3210","0","0000","8110","3402",8493.89
"38","68478","0000000","2020","A   ","BA  ","0132100000081103502","01","3210","0","0000","8110","3502",28.78
"38","68478","0000000","2020","A   ","BA  ","0132100000081103602","01","3210","0","0000","8110","3602",1318.11
"38","68478","0000000","2020","A   ","BA  ","0132100000081103702","01","3210","0","0000","8110","3702",8039.52
"38","68478","0000000","2020","A   ","BA  ","0132100000082002200","01","3210","0","0000","8200","2200",2080339.04
"38","68478","0000000","2020","A   ","BA  ","0132100000082002400","01","3210","0","0000","8200","2400",18180.00
"38","68478","0000000","2020","A   ","BA  ","0132100000082003302","01","3210","0","0000","8200","3302",291873.65
"38","68478","0000000","2020","A   ","BA  ","0132100000082003402","01","3210","0","0000","8200","3402",132874.59
"38","68478","0000000","2020","A   ","BA  ","0132100000082003502","01","3210","0","0000","8200","3502",1005.38
"38","68478","0000000","2020","A   ","BA  ","0132100000082003602","01","3210","0","0000","8200","3602",45581.54
"38","68478","0000000","2020","A   ","BA  ","0132100000082003702","01","3210","0","0000","8200","3702",142401.30
"38","68478","0000000","2020","A   ","BA  ","0132100000082004300","01","3210","0","0000","8200","4300",221787.86
"38","68478","0000000","2020","A   ","BA  ","0132100000082006400","01","3210","0","0000","8200","6400",339999.94
"38","68478","0000000","2020","A   ","BA  ","0132100000083002200","01","3210","0","0000","8300","2200",8561.22
"38","68478","0000000","2020","A   ","BA  ","0132100000083003302","01","3210","0","0000","8300","3302",702.62
"38","68478","0000000","2020","A   ","BA  ","0132100000083003402","01","3210","0","0000","8300","3402",3681.16
"38","68478","0000000","2020","A   ","BA  ","0132100000083003502","01","3210","0","0000","8300","3502",4.32
"38","68478","0000000","2020","A   ","BA  ","0132100000083003602","01","3210","0","0000","8300","3602",201.80
"38","68478","0000000","2020","A   ","BA  ","0132100000083003702","01","3210","0","0000","8300","3702",580.94
"38","68478","0000000","2020","A   ","BA  ","0132100000083004400","01","3210","0","0000","8300","4400",1108.25
"38","68478","0000000","2020","A   ","BA  ","0132100000083005800","01","3210","0","0000","8300","5800",84611.47
"38","68478","0000000","2020","A   ","BA  ","0132100000083005900","01","3210","0","0000","8300","5900",317.65
"38","68478","0000000","2020","A   ","BA  ","0132100000085002200","01","3210","0","0000","8500","2200",63130.24
"38","68478","0000000","2020","A   ","BA  ","0132100000085002400","01","3210","0","0000","8500","2400",12900.18
"38","68478","0000000","2020","A   ","BA  ","0132100000085003302","01","3210","0","0000","8500","3302",5983.53
"38","68478","0000000","2020","A   ","BA  ","0132100000085003402","01","3210","0","0000","8500","3402",5092.13
"38","68478","0000000","2020","A   ","BA  ","0132100000085003502","01","3210","0","0000","8500","3502",14.41
"38","68478","0000000","2020","A   ","BA  ","0132100000085003602","01","3210","0","0000","8500","3602",658.41
"38","68478","0000000","2020","A   ","BA  ","0132100000085003702","01","3210","0","0000","8500","3702",5159.25
"38","68478","0000000","2020","A   ","BA  ","0132100000110003302","01","3210","0","0001","1000","3302",0.76
"38","68478","0000000","2020","A   ","BA  ","0132100000110003402","01","3210","0","0001","1000","3402",8.07
"38","68478","0000000","2020","A   ","BA  ","0132100000110003602","01","3210","0","0001","1000","3602",0.91
"38","68478","0000000","2020","A   ","BA  ","0132100000121002400","01","3210","0","0001","2100","2400",224.06
"38","68478","0000000","2020","A   ","BA  ","0132100000121003302","01","3210","0","0001","2100","3302",65.73
"38","68478","0000000","2020","A   ","BA  ","0132100000121003402","01","3210","0","0001","2100","3402",53.59
"38","68478","0000000","2020","A   ","BA  ","0132100000121003502","01","3210","0","0001","2100","3502",0.11
"38","68478","0000000","2020","A   ","BA  ","0132100000121003702","01","3210","0","0001","2100","3702",15.20
"38","68478","0000000","2020","A   ","BA  ","0132100000121004300","01","3210","0","0001","2100","4300",54911.58
"38","68478","0000000","2020","A   ","BA  ","0132100000127002400","01","3210","0","0001","2700","2400",479.45
"38","68478","0000000","2020","A   ","BA  ","0132100000127003702","01","3210","0","0001","2700","3702",32.52
"38","68478","0000000","2020","A   ","BA  ","0132100000137002200","01","3210","0","0001","3700","2200",714.36
"38","68478","0000000","2020","A   ","BA  ","0132100000137003702","01","3210","0","0001","3700","3702",48.47
"38","68478","0000000","2020","A   ","BA  ","0132100000182002200","01","3210","0","0001","8200","2200",30032.98
"38","68478","0000000","2020","A   ","BA  ","0132100000182003302","01","3210","0","0001","8200","3302",2441.07
"38","68478","0000000","2020","A   ","BA  ","0132100000182003402","01","3210","0","0001","8200","3402",969.94
"38","68478","0000000","2020","A   ","BA  ","0132100000182003502","01","3210","0","0001","8200","3502",9.41
"38","68478","0000000","2020","A   ","BA  ","0132100000182003602","01","3210","0","0001","8200","3602",429.44
"38","68478","0000000","2020","A   ","BA  ","0132100000182003702","01","3210","0","0001","8200","3702",2037.97
"38","68478","0000000","2020","A   ","BA  ","0132100111010001100","01","3210","0","1110","1000","1100",170863.42
"38","68478","0000000","2020","A   ","BA  ","0132100111010002100","01","3210","0","1110","1000","2100",9759.35
"38","68478","0000000","2020","A   ","BA  ","0132100111010002900","01","3210","0","1110","1000","2900",473610.00
"38","68478","0000000","2020","A   ","BA  ","0132100111010003101","01","3210","0","1110","1000","3101",24949.98
"38","68478","0000000","2020","A   ","BA  ","0132100111010003301","01","3210","0","1110","1000","3301",2460.48
"38","68478","0000000","2020","A   ","BA  ","0132100111010003302","01","3210","0","1110","1000","3302",746.56
"38","68478","0000000","2020","A   ","BA  ","0132100111010003501","01","3210","0","1110","1000","3501",85.43
"38","68478","0000000","2020","A   ","BA  ","0132100111010003502","01","3210","0","1110","1000","3502",4.89
"38","68478","0000000","2020","A   ","BA  ","0132100111010003601","01","3210","0","1110","1000","3601",2975.06
"38","68478","0000000","2020","A   ","BA  ","0132100111010003602","01","3210","0","1110","1000","3602",172.19
"38","68478","0000000","2020","A   ","BA  ","0132100111010003701","01","3210","0","1110","1000","3701",8774.10
"38","68478","0000000","2020","A   ","BA  ","0132100111010003702","01","3210","0","1110","1000","3702",1195.72
"38","68478","0000000","2020","A   ","BA  ","0132100111021002400","01","3210","0","1110","2100","2400",20180.87
"38","68478","0000000","2020","A   ","BA  ","0132100111021003302","01","3210","0","1110","2100","3302",6486.74
"38","68478","0000000","2020","A   ","BA  ","0132100111021003402","01","3210","0","1110","2100","3402",5607.01
"38","68478","0000000","2020","A   ","BA  ","0132100111021003502","01","3210","0","1110","2100","3502",10.47
"38","68478","0000000","2020","A   ","BA  ","0132100111021003602","01","3210","0","1110","2100","3602",478.54
"38","68478","0000000","2020","A   ","BA  ","0132100111021003702","01","3210","0","1110","2100","3702",1369.43
"38","68478","0000000","2020","A   ","BA  ","0132100111021004300","01","3210","0","1110","2100","4300",6175.16
"38","68478","0000000","2020","A   ","BA  ","0132100111021004400","01","3210","0","1110","2100","4400",109375.93
"38","68478","0000000","2020","A   ","BA  ","0132100111021005100","01","3210","0","1110","2100","5100",11715.80
"38","68478","0000000","2020","A   ","BA  ","0132100111021005800","01","3210","0","1110","2100","5800",375043.37
"38","68478","0000000","2020","A   ","BA  ","0132100500121002400","01","3210","0","5001","2100","2400",14745.29
"38","68478","0000000","2020","A   ","BA  ","0132100500121003702","01","3210","0","5001","2100","3702",1000.58
"38","68478","0000000","2020","A   ","BA  ","0132100500182002200","01","3210","0","5001","8200","2200",55.86
"38","68478","0000000","2020","A   ","BA  ","0132100500182003302","01","3210","0","5001","8200","3302",18.56
"38","68478","0000000","2020","A   ","BA  ","0132100500182003402","01","3210","0","5001","8200","3402",28.59
"38","68478","0000000","2020","A   ","BA  ","0132100500182003502","01","3210","0","5001","8200","3502",0.03
"38","68478","0000000","2020","A   ","BA  ","0132100500182003602","01","3210","0","5001","8200","3602",1.27
"38","68478","0000000","2020","A   ","BA  ","0132100500182003702","01","3210","0","5001","8200","3702",3.79
"38","68478","0000000","2020","A   ","BA  ","0132100576011103302","01","3210","0","5760","1110","3302",1.57
"38","68478","0000000","2020","A   ","BA  ","0132100576011103402","01","3210","0","5760","1110","3402",16.70
"38","68478","0000000","2020","A   ","BA  ","0132100576011103602","01","3210","0","5760","1110","3602",1.88
"38","68478","0000000","2020","A   ","BA  ","0132100576011903302","01","3210","0","5760","1190","3302",0.37
"38","68478","0000000","2020","A   ","BA  ","0132100576011903402","01","3210","0","5760","1190","3402",3.93
"38","68478","0000000","2020","A   ","BA  ","0132100576011903602","01","3210","0","5760","1190","3602",0.45
"38","68478","0000000","2020","A   ","BA  ","0132120000000008290","01","3212","0","0000","0000","8290",790904.10
"38","68478","0000000","2020","A   ","BA  ","0132120000000009110","01","3212","0","0000","0000","9110",4194494.00
"38","68478","0000000","2020","A   ","BA  ","0132120000000009500","01","3212","0","0000","0000","9500",790904.10
"38","68478","0000000","2020","A   ","BA  ","0132120000000009650","01","3212","0","0000","0000","9650",3403589.90
"38","68478","0000000","2020","A   ","BA  ","0132120000000009740","01","3212","0","0000","0000","9740",0.00
"38","68478","0000000","2020","A   ","BA  ","013212000000000979Z","01","3212","0","0000","0000","979Z",0.00
"38","68478","0000000","2020","A   ","BA  ","0132120000085005800","01","3212","0","0000","8500","5800",790904.10
"38","68478","0000000","2020","A   ","BA  ","0132150000000008290","01","3215","0","0000","0000","8290",2802305.89
"38","68478","0000000","2020","A   ","BA  ","0132150000000009110","01","3215","0","0000","0000","9110",-2034776.89
"38","68478","0000000","2020","A   ","BA  ","0132150000000009290","01","3215","0","0000","0000","9290",2034776.89
"38","68478","0000000","2020","A   ","BA  ","0132150000000009740","01","3215","0","0000","0000","9740",0.00
"38","68478","0000000","2020","A   ","BA  ","013215000000000979Z","01","3215","0","0000","0000","979Z",0.00
"38","68478","0000000","2020","A   ","BA  ","0132150000027001300","01","3215","0","0000","2700","1300",5251.26
"38","68478","0000000","2020","A   ","BA  ","0132150000081104300","01","3215","0","0000","8110","4300",289193.65
"38","68478","0000000","2020","A   ","BA  ","0132150000082004300","01","3215","0","0000","8200","4300",293580.06
"38","68478","0000000","2020","A   ","BA  ","0132150000082004400","01","3215","0","0000","8200","4400",70516.35
"38","68478","0000000","2020","A   ","BA  ","0132150000121004300","01","3215","0","0001","2100","4300",5643.39
"38","68478","0000000","2020","A   ","BA  ","0132150111010001100","01","3215","0","1110","1000","1100",30926.60
"38","68478","0000000","2020","A   ","BA  ","0132150111010002100","01","3215","0","1110","1000","2100",522173.90
"38","68478","0000000","2020","A   ","BA  ","0132150111010003101","01","3215","0","1110","1000","3101",5095.03
"38","68478","0000000","2020","A   ","BA  ","0132150111010003301","01","3215","0","1110","1000","3301",427.58
"38","68478","0000000","2020","A   ","BA  ","0132150111010003302","01","3215","0","1110","1000","3302",39826.69
"38","68478","0000000","2020","A   ","BA  ","0132150111010003402","01","3215","0","1110","1000","3402",19079.72
"38","68478","0000000","2020","A   ","BA  ","0132150111010003501","01","3215","0","1110","1000","3501",15.72
"38","68478","0000000","2020","A   ","BA  ","0132150111010003502","01","3215","0","1110","1000","3502",260.49
"38","68478","0000000","2020","A   ","BA  ","0132150111010003601","01","3215","0","1110","1000","3601",725.54
"38","68478","0000000","2020","A   ","BA  ","0132150111010003602","01","3215","0","1110","1000","3602",11835.99
"38","68478","0000000","2020","A   ","BA  ","0132150111010003701","01","3215","0","1110","1000","3701",2098.61
"38","68478","0000000","2020","A   ","BA  ","0132150111010003702","01","3215","0","1110","1000","3702",35433.67
"38","68478","0000000","2020","A   ","BA  ","0132150111010004300","01","3215","0","1110","1000","4300",1416231.96
"38","68478","0000000","2020","A   ","BA  ","0132150111021002900","01","3215","0","1110","2100","2900",2177.18
"38","68478","0000000","2020","A   ","BA  ","0132150111021003302","01","3215","0","1110","2100","3302",166.56
"38","68478","0000000","2020","A   ","BA  ","0132150111021003402","01","3215","0","1110","2100","3402",366.95
"38","68478","0000000","2020","A   ","BA  ","0132150111021003502","01","3215","0","1110","2100","3502",1.08
"38","68478","0000000","2020","A   ","BA  ","0132150111021003602","01","3215","0","1110","2100","3602",49.75
"38","68478","0000000","2020","A   ","BA  ","0132150111021003702","01","3215","0","1110","2100","3702",147.73
"38","68478","0000000","2020","A   ","BA  ","0132150111021004300","01","3215","0","1110","2100","4300",4578.31
"38","68478","0000000","2020","A   ","BA  ","0132150111021004400","01","3215","0","1110","2100","4400",24488.44
"38","68478","0000000","2020","A   ","BA  ","0132150111021005800","01","3215","0","1110","2100","5800",22013.68
"38","68478","0000000","2020","A   ","BA  ","0132200000000008290","01","3220","0","0000","0000","8290",31950986.00
"38","68478","0000000","2020","A   ","BA  ","0132200000000009110","01","3220","0","0000","0000","9110",442578.98
"38","68478","0000000","2020","A   ","BA  ","0132200000000009500","01","3220","0","0000","0000","9500",442578.98
"38","68478","0000000","2020","A   ","BA  ","0132200000000009740","01","3220","0","0000","0000","9740",0.00
"38","68478","0000000","2020","A   ","BA  ","0132200000000009791","01","3220","0","0000","0000","9791",-8316522.39
"38","68478","0000000","2020","A   ","BA  ","013220000000000979Z","01","3220","0","0000","0000","979Z",0.00
"38","68478","0000000","2020","A   ","BA  ","0132200000021001900","01","3220","0","0000","2100","1900",1490.66
"38","68478","0000000","2020","A   ","BA  ","0132200000021003701","01","3220","0","0000","2100","3701",101.15
"38","68478","0000000","2020","A   ","BA  ","0132200000027001300","01","3220","0","0000","2700","1300",1728927.52
"38","68478","0000000","2020","A   ","BA  ","0132200000027002400","01","3220","0","0000","2700","2400",3677.36
"38","68478","0000000","2020","A   ","BA  ","0132200000027003101","01","3220","0","0000","2700","3101",215124.29
"38","68478","0000000","2020","A   ","BA  ","0132200000027003301","01","3220","0","0000","2700","3301",19814.17
"38","68478","0000000","2020","A   ","BA  ","0132200000027003302","01","3220","0","0000","2700","3302",1186.28
"38","68478","0000000","2020","A   ","BA  ","0132200000027003402","01","3220","0","0000","2700","3402",104537.23
"38","68478","0000000","2020","A   ","BA  ","0132200000027003501","01","3220","0","0000","2700","3501",692.47
"38","68478","0000000","2020","A   ","BA  ","0132200000027003502","01","3220","0","0000","2700","3502",1.84
"38","68478","0000000","2020","A   ","BA  ","0132200000027003601","01","3220","0","0000","2700","3601",30451.19
"38","68478","0000000","2020","A   ","BA  ","0132200000027003602","01","3220","0","0000","2700","3602",84.02
"38","68478","0000000","2020","A   ","BA  ","0132200000027003701","01","3220","0","0000","2700","3701",114745.56
"38","68478","0000000","2020","A   ","BA  ","0132200000027003702","01","3220","0","0000","2700","3702",249.53
"38","68478","0000000","2020","A   ","BA  ","0132200000031101300","01","3220","0","0000","3110","1300",4867.52
"38","68478","0000000","2020","A   ","BA  ","0132200000031103701","01","3220","0","0000","3110","3701",330.30
"38","68478","0000000","2020","A   ","BA  ","0132200000031401200","01","3220","0","0000","3140","1200",198706.30
"38","68478","0000000","2020","A   ","BA  ","0132200000031401300","01","3220","0","0000","3140","1300",12294.85
"38","68478","0000000","2020","A   ","BA  ","0132200000031401900","01","3220","0","0000","3140","1900",4320.17
"38","68478","0000000","2020","A   ","BA  ","0132200000031403101","01","3220","0","0000","3140","3101",22373.48
"38","68478","0000000","2020","A   ","BA  ","0132200000031403301","01","3220","0","0000","3140","3301",2019.92
"38","68478","0000000","2020","A   ","BA  ","0132200000031403402","01","3220","0","0000","3140","3402",12652.42
"38","68478","0000000","2020","A   ","BA  ","0132200000031403501","01","3220","0","0000","3140","3501",82.68
"38","68478","0000000","2020","A   ","BA  ","0132200000031403601","01","3220","0","0000","3140","3601",3769.34
"38","68478","0000000","2020","A   ","BA  ","0132200000031403701","01","3220","0","0000","3140","3701",14611.25
"38","68478","0000000","2020","A   ","BA  ","0132200000031601300","01","3220","0","0000","3160","1300",11667.51
"38","68478","0000000","2020","A   ","BA  ","0132200000031601900","01","3220","0","0000","3160","1900",7655.96
"38","68478","0000000","2020","A   ","BA  ","0132200000031602900","01","3220","0","0000","3160","2900",396.00
"38","68478","0000000","2020","A   ","BA  ","0132200000031603101","01","3220","0","0000","3160","3101",326.84
"38","68478","0000000","2020","A   ","BA  ","0132200000031603301","01","3220","0","0000","3160","3301",29.26
"38","68478","0000000","2020","A   ","BA  ","0132200000031603501","01","3220","0","0000","3160","3501",1.02
"38","68478","0000000","2020","A   ","BA  ","0132200000031603601","01","3220","0","0000","3160","3601",27.33
"38","68478","0000000","2020","A   ","BA  ","0132200000031603701","01","3220","0","0000","3160","3701",1311.25
"38","68478","0000000","2020","A   ","BA  ","0132200000037002200","01","3220","0","0000","3700","2200",66500.77
"38","68478","0000000","2020","A   ","BA  ","0132200000037003302","01","3220","0","0000","3700","3302",22749.34
"38","68478","0000000","2020","A   ","BA  ","0132200000037003502","01","3220","0","0000","3700","3502",33.22
"38","68478","0000000","2020","A   ","BA  ","0132200000037003602","01","3220","0","0000","3700","3602",1519.43
"38","68478","0000000","2020","A   ","BA  ","0132200000039005800","01","3220","0","0000","3900","5800",225685.00
"38","68478","0000000","2020","A   ","BA  ","0132200000071101100","01","3220","0","0000","7110","1100",828.00
"38","68478","0000000","2020","A   ","BA  ","0132200000071103101","01","3220","0","0000","7110","3101",133.72
"38","68478","0000000","2020","A   ","BA  ","0132200000071103501","01","3220","0","0000","7110","3501",0.41
"38","68478","0000000","2020","A   ","BA  ","0132200000071103601","01","3220","0","0000","7110","3601",18.92
"38","68478","0000000","2020","A   ","BA  ","0132200000073105200","01","3220","0","0000","7310","5200",195.00
"38","68478","0000000","2020","A   ","BA  ","0132200000081105600","01","3220","0","0000","8110","5600",262349.73
"38","68478","0000000","2020","A   ","BA  ","0132200000082004300","01","3220","0","0000","8200","4300",34795.20
"38","68478","0000000","2020","A   ","BA  ","0132200000082004400","01","3220","0","0000","8200","4400",102847.65
"38","68478","0000000","2020","A   ","BA  ","0132200000083002200","01","3220","0","0000","8300","2200",13963.64
"38","68478","0000000","2020","A   ","BA  ","0132200000083003302","01","3220","0","0000","8300","3302",1151.61
"38","68478","0000000","2020","A   ","BA  ","0132200000083003502","01","3220","0","0000","8300","3502",7.49
"38","68478","0000000","2020","A   ","BA  ","0132200000083003602","01","3220","0","0000","8300","3602",339.75
"38","68478","0000000","2020","A   ","BA  ","0132200000083003702","01","3220","0","0000","8300","3702",2310.52
"38","68478","0000000","2020","A   ","BA  ","0132200000110001100","01","3220","0","0001","1000","1100",156222.87
"38","68478","0000000","2020","A   ","BA  ","0132200000110002100","01","3220","0","0001","1000","2100",68651.76
"38","68478","0000000","2020","A   ","BA  ","0132200000110003101","01","3220","0","0001","1000","3101",13361.39
"38","68478","0000000","2020","A   ","BA  ","0132200000110003301","01","3220","0","0001","1000","3301",1260.48
"38","68478","0000000","2020","A   ","BA  ","0132200000110003302","01","3220","0","0001","1000","3302",3257.42
"38","68478","0000000","2020","A   ","BA  ","0132200000110003501","01","3220","0","0001","1000","3501",43.49
"38","68478","0000000","2020","A   ","BA  ","0132200000110003502","01","3220","0","0001","1000","3502",22.35
"38","68478","0000000","2020","A   ","BA  ","0132200000110003601","01","3220","0","0001","1000","3601",1925.40
"38","68478","0000000","2020","A   ","BA  ","0132200000110003602","01","3220","0","0001","1000","3602",1018.06
"38","68478","0000000","2020","A   ","BA  ","0132200000110003701","01","3220","0","0001","1000","3701",4459.20
"38","68478","0000000","2020","A   ","BA  ","0132200000110003702","01","3220","0","0001","1000","3702",4694.31
"38","68478","0000000","2020","A   ","BA  ","0132200000121001100","01","3220","0","0001","2100","1100",10120.00
"38","68478","0000000","2020","A   ","BA  ","0132200000121001300","01","3220","0","0001","2100","1300",105670.53
"38","68478","0000000","2020","A   ","BA  ","0132200000121001900","01","3220","0","0001","2100","1900",5773.73
"38","68478","0000000","2020","A   ","BA  ","0132200000121002400","01","3220","0","0001","2100","2400",98942.28
"38","68478","0000000","2020","A   ","BA  ","0132200000121002900","01","3220","0","0001","2100","2900",539.00
"38","68478","0000000","2020","A   ","BA  ","0132200000121003101","01","3220","0","0001","2100","3101",18763.18
"38","68478","0000000","2020","A   ","BA  ","0132200000121003301","01","3220","0","0001","2100","3301",1669.50
"38","68478","0000000","2020","A   ","BA  ","0132200000121003302","01","3220","0","0001","2100","3302",31873.88
"38","68478","0000000","2020","A   ","BA  ","0132200000121003402","01","3220","0","0001","2100","3402",18568.33
"38","68478","0000000","2020","A   ","BA  ","0132200000121003501","01","3220","0","0001","2100","3501",57.65
"38","68478","0000000","2020","A   ","BA  ","0132200000121003502","01","3220","0","0001","2100","3502",51.52
"38","68478","0000000","2020","A   ","BA  ","0132200000121003601","01","3220","0","0001","2100","3601",2654.63
"38","68478","0000000","2020","A   ","BA  ","0132200000121003602","01","3220","0","0001","2100","3602",2345.66
"38","68478","0000000","2020","A   ","BA  ","0132200000121003701","01","3220","0","0001","2100","3701",7562.38
"38","68478","0000000","2020","A   ","BA  ","0132200000121003702","01","3220","0","0001","2100","3702",6714.02
"38","68478","0000000","2020","A   ","BA  ","0132200000131301200","01","3220","0","0001","3130","1200",172242.00
"38","68478","0000000","2020","A   ","BA  ","0132200000131303101","01","3220","0","0001","3130","3101",28047.83
"38","68478","0000000","2020","A   ","BA  ","0132200000131303301","01","3220","0","0001","3130","3301",2486.69
"38","68478","0000000","2020","A   ","BA  ","0132200000131303402","01","3220","0","0001","3130","3402",10444.94
"38","68478","0000000","2020","A   ","BA  ","0132200000131303501","01","3220","0","0001","3130","3501",86.44
"38","68478","0000000","2020","A   ","BA  ","0132200000131303601","01","3220","0","0001","3130","3601",3987.52
"38","68478","0000000","2020","A   ","BA  ","0132200000131303701","01","3220","0","0001","3130","3701",11687.99
"38","68478","0000000","2020","A   ","BA  ","0132200000131401200","01","3220","0","0001","3140","1200",124428.30
"38","68478","0000000","2020","A   ","BA  ","0132200000131402900","01","3220","0","0001","3140","2900",165842.88
"38","68478","0000000","2020","A   ","BA  ","0132200000131403101","01","3220","0","0001","3140","3101",20420.63
"38","68478","0000000","2020","A   ","BA  ","0132200000131403301","01","3220","0","0001","3140","3301",1718.60
"38","68478","0000000","2020","A   ","BA  ","0132200000131403302","01","3220","0","0001","3140","3302",51755.99
"38","68478","0000000","2020","A   ","BA  ","0132200000131403402","01","3220","0","0001","3140","3402",57033.64
"38","68478","0000000","2020","A   ","BA  ","0132200000131403501","01","3220","0","0001","3140","3501",63.00
"38","68478","0000000","2020","A   ","BA  ","0132200000131403502","01","3220","0","0001","3140","3502",84.18
"38","68478","0000000","2020","A   ","BA  ","0132200000131403601","01","3220","0","0001","3140","3601",2903.61
"38","68478","0000000","2020","A   ","BA  ","0132200000131403602","01","3220","0","0001","3140","3602",3846.88
"38","68478","0000000","2020","A   ","BA  ","0132200000131403701","01","3220","0","0001","3140","3701",8443.45
"38","68478","0000000","2020","A   ","BA  ","0132200000131403702","01","3220","0","0001","3140","3702",11253.76
"38","68478","0000000","2020","A   ","BA  ","0132200111010001100","01","3220","0","1110","1000","1100",6906238.79
"38","68478","0000000","2020","A   ","BA  ","0132200111010002100","01","3220","0","1110","1000","2100",686524.62
"38","68478","0000000","2020","A   ","BA  ","0132200111010002900","01","3220","0","1110","1000","2900",434667.01
"38","68478","0000000","2020","A   ","BA  ","0132200111010003101","01","3220","0","1110","1000","3101",411129.41
